provider_id,program_id,provider_type,legal_name,normalized_name,jurisdiction,authorization_date,current_status,practice_areas_raw,practice_areas_list,ownership_structure,uses_technology,uses_ai,website,first_seen_snapshot_id,last_seen_snapshot_id,source_url,retrieved_at,scraper_version
prov_ut_lpp_d5fd3d6287bb,prog_ut_lpp,individual,Kirstyn Anderberg,kirstyn anderberg,UT,,active,"",,,,,,snap_9b77f407c9783028,snap_c38a15adb9998134,https://www.licensedlawyer.org/cv/cgi-bin/memberdll.dll/CustomList?WHP=lawyers_header.htm&WBP=lawyers_list.htm&SQLNAME=GETDIRSEARCH&SRCHOPT=I%7cPOLITICALPARTY%7cLPPActive%7c%3d%5eI%7cCHAPTERID%7cUT-BAR%7c%3d&SORTOPT=LASTNAME&GETCOUNT=0&GETSIM=0&RANGE=1%2f10&WEM=search_error.htm,2026-07-19T23:03:08.877373+0000,0.1.0
prov_ut_lpp_d629163fd2e9,prog_ut_lpp,individual,Grace Goddard,grace goddard,UT,,active,"",,,,,,snap_9b77f407c9783028,snap_c38a15adb9998134,https://www.licensedlawyer.org/cv/cgi-bin/memberdll.dll/CustomList?WHP=lawyers_header.htm&WBP=lawyers_list.htm&SQLNAME=GETDIRSEARCH&SRCHOPT=I%7cPOLITICALPARTY%7cLPPActive%7c%3d%5eI%7cCHAPTERID%7cUT-BAR%7c%3d&SORTOPT=LASTNAME&GETCOUNT=0&GETSIM=0&RANGE=1%2f10&WEM=search_error.htm,2026-07-19T23:03:08.877373+0000,0.1.0
prov_ut_lpp_da390fe70af7,prog_ut_lpp,individual,Tonya Wright,tonya wright,UT,,active,"",,,,,,snap_9b77f407c9783028,snap_c38a15adb9998134,https://www.licensedlawyer.org/cv/cgi-bin/memberdll.dll/CustomList?WHP=lawyers_header.htm&WBP=lawyers_list.htm&SQLNAME=GETDIRSEARCH&SRCHOPT=I%7cPOLITICALPARTY%7cLPPActive%7c%3d%5eI%7cCHAPTERID%7cUT-BAR%7c%3d&SORTOPT=LASTNAME&GETCOUNT=0&GETSIM=0&RANGE=1%2f10&WEM=search_error.htm,2026-07-19T23:03:08.877373+0000,0.1.0
prov_ut_lpp_dfaa9275fdb1,prog_ut_lpp,individual,Rosa Escajeda,rosa escajeda,UT,,active,"",,,,,,snap_9b77f407c9783028,snap_c38a15adb9998134,https://www.licensedlawyer.org/cv/cgi-bin/memberdll.dll/CustomList?WHP=lawyers_header.htm&WBP=lawyers_list.htm&SQLNAME=GETDIRSEARCH&SRCHOPT=I%7cPOLITICALPARTY%7cLPPActive%7c%3d%5eI%7cCHAPTERID%7cUT-BAR%7c%3d&SORTOPT=LASTNAME&GETCOUNT=0&GETSIM=0&RANGE=1%2f10&WEM=search_error.htm,2026-07-19T23:03:08.877373+0000,0.1.0
prov_ut_lpp_e172649e7e80,prog_ut_lpp,individual,Susan Astle,susan astle,UT,,active,"",,,,,,snap_9b77f407c9783028,snap_c38a15adb9998134,https://www.licensedlawyer.org/cv/cgi-bin/memberdll.dll/CustomList?WHP=lawyers_header.htm&WBP=lawyers_list.htm&SQLNAME=GETDIRSEARCH&SRCHOPT=I%7cPOLITICALPARTY%7cLPPActive%7c%3d%5eI%7cCHAPTERID%7cUT-BAR%7c%3d&SORTOPT=LASTNAME&GETCOUNT=0&GETSIM=0&RANGE=1%2f10&WEM=search_error.htm,2026-07-19T23:03:08.877373+0000,0.1.0
prov_ut_lpp_e6ae944b6fc7,prog_ut_lpp,individual,Jennifer Arganbright,jennifer arganbright,UT,,active,"",,,,,,snap_9b77f407c9783028,snap_c38a15adb9998134,https://www.licensedlawyer.org/cv/cgi-bin/memberdll.dll/CustomList?WHP=lawyers_header.htm&WBP=lawyers_list.htm&SQLNAME=GETDIRSEARCH&SRCHOPT=I%7cPOLITICALPARTY%7cLPPActive%7c%3d%5eI%7cCHAPTERID%7cUT-BAR%7c%3d&SORTOPT=LASTNAME&GETCOUNT=0&GETSIM=0&RANGE=1%2f10&WEM=search_error.htm,2026-07-19T23:03:08.877373+0000,0.1.0
prov_ut_lpp_ea04cf764d17,prog_ut_lpp,individual,Meredith Farrell,meredith farrell,UT,,active,"",,,,,,snap_9b77f407c9783028,snap_c38a15adb9998134,https://www.licensedlawyer.org/cv/cgi-bin/memberdll.dll/CustomList?WHP=lawyers_header.htm&WBP=lawyers_list.htm&SQLNAME=GETDIRSEARCH&SRCHOPT=I%7cPOLITICALPARTY%7cLPPActive%7c%3d%5eI%7cCHAPTERID%7cUT-BAR%7c%3d&SORTOPT=LASTNAME&GETCOUNT=0&GETSIM=0&RANGE=1%2f10&WEM=search_error.htm,2026-07-19T23:03:08.877373+0000,0.1.0
prov_ut_lpp_f025dfac4b13,prog_ut_lpp,individual,Randalee White,randalee white,UT,,active,"",,,,,,snap_9b77f407c9783028,snap_c38a15adb9998134,https://www.licensedlawyer.org/cv/cgi-bin/memberdll.dll/CustomList?WHP=lawyers_header.htm&WBP=lawyers_list.htm&SQLNAME=GETDIRSEARCH&SRCHOPT=I%7cPOLITICALPARTY%7cLPPActive%7c%3d%5eI%7cCHAPTERID%7cUT-BAR%7c%3d&SORTOPT=LASTNAME&GETCOUNT=0&GETSIM=0&RANGE=1%2f10&WEM=search_error.htm,2026-07-19T23:03:08.877373+0000,0.1.0
prov_ut_lpp_f064b761368a,prog_ut_lpp,individual,Jessica Moody,jessica moody,UT,,active,"",,,,,,snap_9b77f407c9783028,snap_c38a15adb9998134,https://www.licensedlawyer.org/cv/cgi-bin/memberdll.dll/CustomList?WHP=lawyers_header.htm&WBP=lawyers_list.htm&SQLNAME=GETDIRSEARCH&SRCHOPT=I%7cPOLITICALPARTY%7cLPPActive%7c%3d%5eI%7cCHAPTERID%7cUT-BAR%7c%3d&SORTOPT=LASTNAME&GETCOUNT=0&GETSIM=0&RANGE=1%2f10&WEM=search_error.htm,2026-07-19T23:03:08.877373+0000,0.1.0
prov_ut_lpp_f5ce0ffc9659,prog_ut_lpp,individual,Heather Zamora,heather zamora,UT,,active,"",,,,,,snap_9b77f407c9783028,snap_c38a15adb9998134,https://www.licensedlawyer.org/cv/cgi-bin/memberdll.dll/CustomList?WHP=lawyers_header.htm&WBP=lawyers_list.htm&SQLNAME=GETDIRSEARCH&SRCHOPT=I%7cPOLITICALPARTY%7cLPPActive%7c%3d%5eI%7cCHAPTERID%7cUT-BAR%7c%3d&SORTOPT=LASTNAME&GETCOUNT=0&GETSIM=0&RANGE=1%2f10&WEM=search_error.htm,2026-07-19T23:03:08.877373+0000,0.1.0
prov_ut_lpp_f8650fa0b4dd,prog_ut_lpp,individual,Jacqueline Deaton,jacqueline deaton,UT,,active,"",,,,,,snap_9b77f407c9783028,snap_c38a15adb9998134,https://www.licensedlawyer.org/cv/cgi-bin/memberdll.dll/CustomList?WHP=lawyers_header.htm&WBP=lawyers_list.htm&SQLNAME=GETDIRSEARCH&SRCHOPT=I%7cPOLITICALPARTY%7cLPPActive%7c%3d%5eI%7cCHAPTERID%7cUT-BAR%7c%3d&SORTOPT=LASTNAME&GETCOUNT=0&GETSIM=0&RANGE=1%2f10&WEM=search_error.htm,2026-07-19T23:03:08.877373+0000,0.1.0
prov_ut_lpp_fa4b54d4aab2,prog_ut_lpp,individual,Rheane Mumm,rheane mumm,UT,,active,"",,,,,,snap_9b77f407c9783028,snap_c38a15adb9998134,https://www.licensedlawyer.org/cv/cgi-bin/memberdll.dll/CustomList?WHP=lawyers_header.htm&WBP=lawyers_list.htm&SQLNAME=GETDIRSEARCH&SRCHOPT=I%7cPOLITICALPARTY%7cLPPActive%7c%3d%5eI%7cCHAPTERID%7cUT-BAR%7c%3d&SORTOPT=LASTNAME&GETCOUNT=0&GETSIM=0&RANGE=1%2f10&WEM=search_error.htm,2026-07-19T23:03:08.877373+0000,0.1.0
prov_ut_sandbox_0263ed429fd1,prog_ut_sandbox,entity,i4J,i4j,UT,,active,"",,,,,,snap_f0624d67fe0ad9d1,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_04413ca4c0e3,prog_ut_sandbox,entity,Savvi Technologies,savvi technologies,UT,,exited,"",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_06b2573feedd,prog_ut_sandbox,entity,Davis & Sanchez,davis and sanchez,UT,,exited,"",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_084126f9e443,prog_ut_sandbox,entity,Estate Guru,estate guru,UT,,exited,"[""Business"", ""Consumer Financial Issues"", ""End of Life Planning"", ""Healthcare"", ""Real Estate""]",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_15fdaa173ca6,prog_ut_sandbox,entity,Trajector Legal,trajector legal,UT,,exited,"",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_2182160e3d28,prog_ut_sandbox,entity,Boundless Immigration,boundless immigration,UT,,exited,"",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_31a77173e69a,prog_ut_sandbox,entity,Rocky Mountain Justice,rocky mountain justice,UT,,exited,"",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_33f33094d495,prog_ut_sandbox,entity,Centro Hispano,centro hispano,UT,,exited,"",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_34ce96f88b5b,prog_ut_sandbox,entity,Superlegal (LawGeex / Legalogic),superlegal lawgeex legalogic,UT,,active,"[""Business"", ""Healthcare""]",,"{""service_models"": [""50% or more nonlawyer ownership"", ""Lawyer employed or managed by a nonlawyer"", ""Software provider with lawyer involvement""]}",true,true,https://www.lawgeex.com/,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_387e2cb01f1b,prog_ut_sandbox,entity,Standout Legal,standout legal,UT,,exited,"",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_3d5138dd074f,prog_ut_sandbox,entity,Immigration Office Solutions,immigration office solutions,UT,,exited,"",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_3e482ccc2c97,prog_ut_sandbox,entity,Esquire Law,esquire law,UT,,exited,"",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_437e4f7eec5b,prog_ut_sandbox,entity,Melendez Legal,melendez legal,UT,,exited,"",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_45e8ef4ee6b9,prog_ut_sandbox,entity,Xira Connect Inc,xira connect,UT,,exited,"",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_4abd89b1f17e,prog_ut_sandbox,entity,Holy Cross Ministries,holy cross ministries,UT,,exited,"[""Consumer Financial Issues"", ""Healthcare"", ""Immigration"", ""Public Benefits""]",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_4deca7f1315d,prog_ut_sandbox,entity,AAA Fair Credit,aaa fair credit,UT,,exited,"",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_514cf0676dae,prog_ut_sandbox,entity,Timpanogos Legal Center,timpanogos legal center,UT,,exited,"",,,,,,snap_f0624d67fe0ad9d1,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_518db807dc92,prog_ut_sandbox,entity,Visa Finder Immigration,visa finder immigration,UT,,exited,"",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_5a3fcc030a5c,prog_ut_sandbox,entity,Firmly,firmly,UT,,exited,"",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_5c29119456e7,prog_ut_sandbox,entity,Hayman-Woodward Human Capital,hayman woodward human capital,UT,,exited,"",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_5fd9ef86e53b,prog_ut_sandbox,entity,Utah State University Transforming Communities Institute,utah state university transforming communities institute,UT,,active,"[""Debt Collection""]",,"{""service_models"": [""Nonlawyer provider with lawyer involvement""]}",false,false,https://artsci.usu.edu/social-work/transforming-communities-institute/about,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_61ebd4d5837d,prog_ut_sandbox,entity,Olson & Partners,olson and partners,UT,,exited,"",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_626af8ed9976,prog_ut_sandbox,entity,Timpanogos Legal Center CAPP,timpanogos legal center capp,UT,,exited,"[""Domestic Violence"", ""Marriage and Family""]",,"{""service_models"": [""Nonlawyer provider with lawyer involvement""]}",false,false,,snap_9722e7151b04a806,snap_9722e7151b04a806,https://utahinnovationoffice.org/authorized-entities/,2025-06-12T21:17:13.000000+0000,wayback-0.1.0
prov_ut_sandbox_63e4c7b66c44,prog_ut_sandbox,entity,Legal Assistance J.,legal assistance j,UT,,exited,"",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_6cb20de6fbf4,prog_ut_sandbox,entity,R&R Legal Services,r and r legal services,UT,,exited,"",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_6cd5ae591dd6,prog_ut_sandbox,entity,Law on Call,law on call,UT,,exited,"",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_6ecb8b34731d,prog_ut_sandbox,entity,Tanner LLC,tanner,UT,,exited,"",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_71564b9217e4,prog_ut_sandbox,entity,Elysium Legal,elysium legal,UT,,active,"[""Accident / Injury"", ""Adult Care"", ""Business"", ""Consumer Financial Issues"", ""Criminal (Expungement)"", ""Criminal (Other)"", ""Discrimination"", ""Domestic Violence"", ""Employment"", ""End of Life Planning"", ""Healthcare"", ""Immigration"", ""Marriage and Family"", ""Native American / Tribal Issues"", ""Public Benefits"", ""Real Estate""]",,"{""service_models"": [""50% or more nonlawyer ownership"", ""Lawyer employed or managed by a nonlawyer"", ""Lawyers sharing fees with nonlawyers"", ""Nonlawyer provider with lawyer involvement""]}",false,false,https://ut.myelysium.com/,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_748a0906383a,prog_ut_sandbox,entity,Bike Legal Utah,bike legal utah,UT,,exited,"",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_7eacff3c8c8e,prog_ut_sandbox,entity,Community Justice Advocates of Utah,community justice advocates of utah,UT,,active,"[""Medical Debt"", ""Housing"", ""Domestic Violence""]",,"{""service_models"": [""Nonlawyer provider with lawyer involvement""]}",false,false,https://www.cjau.org/,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_7fd0a91a0869,prog_ut_sandbox,entity,1Law,1law,UT,,active,"[""Accident / Injury"", ""Adult Care"", ""Business"", ""Consumer Financial Issues"", ""Criminal (Expungement)"", ""Criminal (Other)"", ""Discrimination"", ""Domestic Violence"", ""Education"", ""Employment"", ""End of Life Planning"", ""Healthcare"", ""Housing (Rental)"", ""Immigration"", ""Marriage and Family"", ""Public Benefits"", ""Real Estate"", ""Traffic – Civil Actions / Citations / Misdemeanors""]",,"{""service_models"": [""50% or more nonlawyer ownership"", ""Lawyer employed or managed by a nonlawyer"", ""Software provider with lawyer involvement""]}",true,true,https://www.1law.com/,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_8207ddd87754,prog_ut_sandbox,entity,Motion Law,motion law,UT,,exited,"",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_83b4efb031be,prog_ut_sandbox,entity,Fair Credit,fair credit,UT,,exited,"",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_8486a7b17999,prog_ut_sandbox,entity,D4U Immigration,d4u immigration,UT,,exited,"",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_874802168b35,prog_ut_sandbox,entity,LawPal,lawpal,UT,,exited,"",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_87d8d8337197,prog_ut_sandbox,entity,Believe First LLC,believe first,UT,,exited,"",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_8917fd04b06f,prog_ut_sandbox,entity,Darrow AI,darrow ai,UT,,exited,"",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_89a95adb5369,prog_ut_sandbox,entity,AGS Law,ags law,UT,,exited,"",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_8ba87639a346,prog_ut_sandbox,entity,DSD Solutions,dsd solutions,UT,,exited,"",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_8d265e6b6a6e,prog_ut_sandbox,entity,Pearson Butler,pearson butler,UT,,active,"[""Accident / Injury"", ""Adult Care"", ""Business"", ""Consumer Financial Issues"", ""Criminal (Expungement)"", ""Criminal (Other)"", ""Discrimination"", ""Domestic Violence"", ""Employment"", ""End of Life Planning"", ""Healthcare"", ""Immigration"", ""Marriage and Family"", ""Native American / Tribal Issues"", ""Public Benefits"", ""Real Estate""]",,"{""service_models"": [""50% or more nonlawyer ownership"", ""Lawyer employed or managed by a nonlawyer"", ""Lawyers sharing fees with nonlawyers"", ""Nonlawyer provider with lawyer involvement""]}",false,false,https://www.pearsonbutler.com/,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_9095476ef635,prog_ut_sandbox,entity,Robert DeBry,robert debry,UT,,exited,"",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_939ef01eda69,prog_ut_sandbox,entity,Blue Ridge Law Group,blue ridge law group,UT,,exited,"",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_94a1f8b4288b,prog_ut_sandbox,entity,LawHQ,lawhq,UT,,exited,"",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_9dc12bf822cc,prog_ut_sandbox,entity,MyImmigration,myimmigration,UT,,exited,"",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_a7c1060c9284,prog_ut_sandbox,entity,Lindenberg Law Group,lindenberg law group,UT,,exited,"",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_b6be2b345fbf,prog_ut_sandbox,entity,Truinta,truinta,UT,,exited,"",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_bdd61b2dcd3f,prog_ut_sandbox,entity,WaltonParke,waltonparke,UT,,exited,"",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_c696a5657b5c,prog_ut_sandbox,entity,Mina Legal Services,mina legal services,UT,,exited,"",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_ca8b88df30dd,prog_ut_sandbox,entity,Off the Record,off the record,UT,,exited,"",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_d323e1c2a5c9,prog_ut_sandbox,entity,GovAssist Legal,govassist legal,UT,,exited,"",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_d3a3723ff86a,prog_ut_sandbox,entity,Blue Bee Bankruptcy,blue bee bankruptcy,UT,,exited,"",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_d6201c452c40,prog_ut_sandbox,entity,Utah Legal Advocates,utah legal advocates,UT,,exited,"",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_d753cbece400,prog_ut_sandbox,entity,Rocket Lawyer/Rocket Legal Professional Services,rocket lawyer rocket legal professional services,UT,,exited,"",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_da9107de524e,prog_ut_sandbox,entity,Mercedes-Argo,mercedes argo,UT,,exited,"",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_de08597204c7,prog_ut_sandbox,entity,VisaPlace,visaplace,UT,,exited,"",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_e4a6331ed744,prog_ut_sandbox,entity,PD Digital Design Logistics,pd digital design logistics,UT,,exited,"",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_e95a315cc9fd,prog_ut_sandbox,entity,Rasa Public Benefit Corp.,rasa public benefit corp,UT,,active,"[""Expungement"", ""402 reduction"", ""Employment""]",,"{""service_models"": [""Lawyers sharing profits with nonlawyers"", ""Alternative Legal Provider with lawyer involvement"", ""Software provider with lawyer involvement""]}",true,false,https://rasa-legal.com/,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_ebd11211edf5,prog_ut_sandbox,entity,Divorcio Amigable,divorcio amigable,UT,,exited,"",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_edd05fe02a70,prog_ut_sandbox,entity,LegalAtoms,legalatoms,UT,,exited,"",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_ee086caf3be7,prog_ut_sandbox,entity,Herbert & Greenwald,herbert and greenwald,UT,,exited,"",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_ee83fae7e980,prog_ut_sandbox,entity,Jordanelle Blocks,jordanelle blocks,UT,,exited,"",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_f258342e6182,prog_ut_sandbox,entity,Mountain West Legal Protective,mountain west legal protective,UT,,exited,"",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_f624e3af2088,prog_ut_sandbox,entity,Trajan Estate,trajan estate,UT,,exited,"",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
prov_ut_sandbox_f91df808f3a1,prog_ut_sandbox,entity,FOCL Law,focl law,UT,,exited,"",,,,,,snap_9722e7151b04a806,snap_53524b03a04939c0,https://utahinnovationoffice.org/authorized-entities/,2026-07-19T23:02:53.328512+0000,0.1.0
